Estado;Tipo de crimen;Ocurrencias;Fecha
Mato Grosso do Sul;Tentativa de homicidio;90;01/03/2015
Mato Grosso do Sul;Violación;120;01/04/2015
Mato Grosso do Sul;Hurto en el vehículo;309;01/04/2015
Mato Grosso do Sul;Homicidio doloso;40;01/04/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/04/2015
Mato Grosso do Sul;Robo a entidad financiera;0;01/04/2015
Mato Grosso do Sul;Robo de mercancía;0;01/04/2015
Mato Grosso do Sul;Robo de vehiculo;65;01/04/2015
Mato Grosso do Sul;Robo seguido de muerte;1;01/04/2015
Mato Grosso do Sul;Tentativa de homicidio;61;01/04/2015
Mato Grosso do Sul;Violación;107;01/05/2015
Mato Grosso do Sul;Hurto en el vehículo;307;01/05/2015
Mato Grosso do Sul;Homicidio doloso;44;01/05/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/05/2015
Mato Grosso do Sul;Robo a entidad financiera;0;01/05/2015
Mato Grosso do Sul;Robo de mercancía;0;01/05/2015
Mato Grosso do Sul;Robo de vehiculo;74;01/05/2015
Mato Grosso do Sul;Robo seguido de muerte;4;01/05/2015
Mato Grosso do Sul;Tentativa de homicidio;88;01/05/2015
Mato Grosso do Sul;Violación;129;01/06/2015
Mato Grosso do Sul;Hurto en el vehículo;373;01/06/2015
Mato Grosso do Sul;Homicidio doloso;45;01/06/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/06/2015
Mato Grosso do Sul;Robo a entidad financiera;1;01/06/2015
Mato Grosso do Sul;Robo de mercancía;0;01/06/2015
Mato Grosso do Sul;Robo de vehiculo;54;01/06/2015
Mato Grosso do Sul;Robo seguido de muerte;0;01/06/2015
Mato Grosso do Sul;Tentativa de homicidio;74;01/06/2015
Mato Grosso do Sul;Violación;126;01/07/2015
Mato Grosso do Sul;Hurto en el vehículo;309;01/07/2015
Mato Grosso do Sul;Homicidio doloso;32;01/07/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;1;01/07/2015
Mato Grosso do Sul;Robo a entidad financiera;0;01/07/2015
Mato Grosso do Sul;Robo de mercancía;0;01/07/2015
Mato Grosso do Sul;Robo de vehiculo;58;01/07/2015
Mato Grosso do Sul;Robo seguido de muerte;3;01/07/2015
Mato Grosso do Sul;Tentativa de homicidio;69;01/07/2015
Mato Grosso do Sul;Violación;150;01/08/2015
Mato Grosso do Sul;Hurto en el vehículo;283;01/08/2015
Mato Grosso do Sul;Homicidio doloso;42;01/08/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/08/2015
Mato Grosso do Sul;Robo a entidad financiera;2;01/08/2015
Mato Grosso do Sul;Robo de mercancía;0;01/08/2015
Mato Grosso do Sul;Robo de vehiculo;66;01/08/2015
Mato Grosso do Sul;Robo seguido de muerte;2;01/08/2015
Mato Grosso do Sul;Tentativa de homicidio;76;01/08/2015
Mato Grosso do Sul;Violación;121;01/09/2015
Mato Grosso do Sul;Hurto en el vehículo;278;01/09/2015
Mato Grosso do Sul;Homicidio doloso;47;01/09/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/09/2015
Mato Grosso do Sul;Robo a entidad financiera;1;01/09/2015
Mato Grosso do Sul;Robo de mercancía;0;01/09/2015
Mato Grosso do Sul;Robo de vehiculo;72;01/09/2015
Mato Grosso do Sul;Robo seguido de muerte;3;01/09/2015
Mato Grosso do Sul;Tentativa de homicidio;78;01/09/2015
Mato Grosso do Sul;Violación;124;01/10/2015
Mato Grosso do Sul;Hurto en el vehículo;291;01/10/2015
Mato Grosso do Sul;Homicidio doloso;42;01/10/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/10/2015
Mato Grosso do Sul;Robo a entidad financiera;0;01/10/2015
Mato Grosso do Sul;Robo de mercancía;0;01/10/2015
Mato Grosso do Sul;Robo de vehiculo;89;01/10/2015
Mato Grosso do Sul;Robo seguido de muerte;5;01/10/2015
Mato Grosso do Sul;Tentativa de homicidio;82;01/10/2015
Mato Grosso do Sul;Violación;121;01/11/2015
Mato Grosso do Sul;Hurto en el vehículo;347;01/11/2015
Mato Grosso do Sul;Homicidio doloso;46;01/11/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;0;01/11/2015
Mato Grosso do Sul;Robo a entidad financiera;2;01/11/2015
Mato Grosso do Sul;Robo de mercancía;0;01/11/2015
Mato Grosso do Sul;Robo de vehiculo;103;01/11/2015
Mato Grosso do Sul;Robo seguido de muerte;4;01/11/2015
Mato Grosso do Sul;Tentativa de homicidio;68;01/11/2015
Mato Grosso do Sul;Violación;122;01/12/2015
Mato Grosso do Sul;Hurto en el vehículo;281;01/12/2015
Mato Grosso do Sul;Homicidio doloso;63;01/12/2015
Mato Grosso do Sul;Lesiones corporales seguidas de muerte;3;01/12/2015
Mato Grosso do Sul;Robo a entidad financiera;3;01/12/2015
Mato Grosso do Sul;Robo de mercancía;2;01/12/2015
Mato Grosso do Sul;Robo de vehiculo;117;01/12/2015
Mato Grosso do Sul;Robo seguido de muerte;5;01/12/2015
Mato Grosso do Sul;Tentativa de homicidio;86;01/12/2015
Minas Gerais;Violación;125;01/01/2015
Minas Gerais;Hurto en el vehículo;2324;01/01/2015
Minas Gerais;Homicidio doloso;376;01/01/2015
Minas Gerais;Lesiones corporales seguidas de muerte;7;01/01/2015
Minas Gerais;Robo a entidad financiera;14;01/01/2015
Minas Gerais;Robo de mercancía;44;01/01/2015
Minas Gerais;Robo de vehiculo;923;01/01/2015
Minas Gerais;Robo seguido de muerte;7;01/01/2015
Minas Gerais;Tentativa de homicidio;528;01/01/2015
Minas Gerais;Violación;125;01/02/2015
Minas Gerais;Hurto en el vehículo;2064;01/02/2015
Minas Gerais;Homicidio doloso;329;01/02/2015
Minas Gerais;Lesiones corporales seguidas de muerte;5;01/02/2015
Minas Gerais;Robo a entidad financiera;9;01/02/2015
Minas Gerais;Robo de mercancía;40;01/02/2015
Minas Gerais;Robo de vehiculo;773;01/02/2015
Minas Gerais;Robo seguido de muerte;5;01/02/2015
Minas Gerais;Tentativa de homicidio;405;01/02/2015
Minas Gerais;Violación;152;01/03/2015
Minas Gerais;Hurto en el vehículo;2304;01/03/2015
Minas Gerais;Homicidio doloso;342;01/03/2015
Minas Gerais;Lesiones corporales seguidas de muerte;5;01/03/2015
Minas Gerais;Robo a entidad financiera;15;01/03/2015
Minas Gerais;Robo de mercancía;63;01/03/2015
Minas Gerais;Robo de vehiculo;959;01/03/2015
Minas Gerais;Robo seguido de muerte;7;01/03/2015
Minas Gerais;Tentativa de homicidio;485;01/03/2015
Minas Gerais;Violación;121;01/04/2015
Minas Gerais;Hurto en el vehículo;2170;01/04/2015
Minas Gerais;Homicidio doloso;326;01/04/2015
Minas Gerais;Lesiones corporales seguidas de muerte;4;01/04/2015
Minas Gerais;Robo a entidad financiera;9;01/04/2015
Minas Gerais;Robo de mercancía;58;01/04/2015
Minas Gerais;Robo de vehiculo;947;01/04/2015
Minas Gerais;Robo seguido de muerte;10;01/04/2015
Minas Gerais;Tentativa de homicidio;420;01/04/2015
Minas Gerais;Violación;129;01/05/2015
Minas Gerais;Hurto en el vehículo;2427;01/05/2015
Minas Gerais;Homicidio doloso;294;01/05/2015
Minas Gerais;Lesiones corporales seguidas de muerte;2;01/05/2015
Minas Gerais;Robo a entidad financiera;7;01/05/2015
Minas Gerais;Robo de mercancía;53;01/05/2015
Minas Gerais;Robo de vehiculo;904;01/05/2015
Minas Gerais;Robo seguido de muerte;5;01/05/2015
Minas Gerais;Tentativa de homicidio;402;01/05/2015
Minas Gerais;Violación;120;01/06/2015
Minas Gerais;Hurto en el vehículo;2336;01/06/2015
Minas Gerais;Homicidio doloso;294;01/06/2015
Minas Gerais;Lesiones corporales seguidas de muerte;4;01/06/2015
Minas Gerais;Robo a entidad financiera;7;01/06/2015
Minas Gerais;Robo de mercancía;52;01/06/2015
Minas Gerais;Robo de vehiculo;905;01/06/2015
Minas Gerais;Robo seguido de muerte;11;01/06/2015
Minas Gerais;Tentativa de homicidio;343;01/06/2015
Minas Gerais;Violación;91;01/07/2015
Minas Gerais;Hurto en el vehículo;2188;01/07/2015
Minas Gerais;Homicidio doloso;252;01/07/2015
Minas Gerais;Lesiones corporales seguidas de muerte;4;01/07/2015
Minas Gerais;Robo a entidad financiera;6;01/07/2015
Minas Gerais;Robo de mercancía;69;01/07/2015
Minas Gerais;Robo de vehiculo;1010;01/07/2015
Minas Gerais;Robo seguido de muerte;9;01/07/2015
Minas Gerais;Tentativa de homicidio;384;01/07/2015
Minas Gerais;Violación;111;01/08/2015
Minas Gerais;Hurto en el vehículo;2267;01/08/2015
Minas Gerais;Homicidio doloso;352;01/08/2015
Minas Gerais;Lesiones corporales seguidas de muerte;4;01/08/2015
Minas Gerais;Robo a entidad financiera;7;01/08/2015
Minas Gerais;Robo de mercancía;46;01/08/2015
Minas Gerais;Robo de vehiculo;897;01/08/2015
Minas Gerais;Robo seguido de muerte;13;01/08/2015
Minas Gerais;Tentativa de homicidio;418;01/08/2015
Minas Gerais;Violación;102;01/09/2015
Minas Gerais;Hurto en el vehículo;2185;01/09/2015
Minas Gerais;Homicidio doloso;322;01/09/2015
Minas Gerais;Lesiones corporales seguidas de muerte;8;01/09/2015
Minas Gerais;Robo a entidad financiera;9;01/09/2015
Minas Gerais;Robo de mercancía;70;01/09/2015
Minas Gerais;Robo de vehiculo;1082;01/09/2015
Minas Gerais;Robo seguido de muerte;13;01/09/2015
Minas Gerais;Tentativa de homicidio;440;01/09/2015
Minas Gerais;Violación;138;01/10/2015
Minas Gerais;Hurto en el vehículo;2327;01/10/2015
Minas Gerais;Homicidio doloso;368;01/10/2015
Minas Gerais;Lesiones corporales seguidas de muerte;8;01/10/2015
Minas Gerais;Robo a entidad financiera;9;01/10/2015
Minas Gerais;Robo de mercancía;66;01/10/2015
Minas Gerais;Robo de vehiculo;1139;01/10/2015
Minas Gerais;Robo seguido de muerte;15;01/10/2015
Minas Gerais;Tentativa de homicidio;443;01/10/2015
Minas Gerais;Violación;116;01/11/2015
Minas Gerais;Hurto en el vehículo;2429;01/11/2015
Minas Gerais;Homicidio doloso;393;01/11/2015
Minas Gerais;Lesiones corporales seguidas de muerte;9;01/11/2015
Minas Gerais;Robo a entidad financiera;8;01/11/2015
Minas Gerais;Robo de mercancía;56;01/11/2015
Minas Gerais;Robo de vehiculo;1126;01/11/2015
Minas Gerais;Robo seguido de muerte;14;01/11/2015
Minas Gerais;Tentativa de homicidio;436;01/11/2015
Minas Gerais;Violación;130;01/12/2015
Minas Gerais;Hurto en el vehículo;2540;01/12/2015
Minas Gerais;Homicidio doloso;376;01/12/2015
Minas Gerais;Lesiones corporales seguidas de muerte;2;01/12/2015
Minas Gerais;Robo a entidad financiera;12;01/12/2015
Minas Gerais;Robo de mercancía;45;01/12/2015
Minas Gerais;Robo de vehiculo;1036;01/12/2015
Minas Gerais;Robo seguido de muerte;10;01/12/2015
Minas Gerais;Tentativa de homicidio;466;01/12/2015
Pará;Violación;175;01/01/2015
Pará;Hurto en el vehículo;225;01/01/2015
Pará;Homicidio doloso;286;01/01/2015
Pará;Lesiones corporales seguidas de muerte;5;01/01/2015
Pará;Robo a entidad financiera;1;01/01/2015
Pará;Robo de mercancía;9;01/01/2015
Pará;Robo de vehiculo;440;01/01/2015
Pará;Robo seguido de muerte;15;01/01/2015
Pará;Tentativa de homicidio;146;01/01/2015
Pará;Violación;174;01/02/2015
Pará;Hurto en el vehículo;227;01/02/2015
Pará;Homicidio doloso;229;01/02/2015
Pará;Lesiones corporales seguidas de muerte;3;01/02/2015
Pará;Robo a entidad financiera;5;01/02/2015
Pará;Robo de mercancía;4;01/02/2015
Pará;Robo de vehiculo;474;01/02/2015
Pará;Robo seguido de muerte;13;01/02/2015
Pará;Tentativa de homicidio;106;01/02/2015
Pará;Violación;201;01/03/2015
Pará;Hurto en el vehículo;239;01/03/2015
Pará;Homicidio doloso;239;01/03/2015
Pará;Lesiones corporales seguidas de muerte;1;01/03/2015
Pará;Robo a entidad financiera;4;01/03/2015
Pará;Robo de mercancía;9;01/03/2015
Pará;Robo de vehiculo;472;01/03/2015
Pará;Robo seguido de muerte;12;01/03/2015
Pará;Tentativa de homicidio;128;01/03/2015
Pará;Violación;226;01/04/2015
Pará;Hurto en el vehículo;240;01/04/2015
Pará;Homicidio doloso;254;01/04/2015
Pará;Lesiones corporales seguidas de muerte;3;01/04/2015
Pará;Robo a entidad financiera;2;01/04/2015
Pará;Robo de mercancía;6;01/04/2015
Pará;Robo de vehiculo;457;01/04/2015
Pará;Robo seguido de muerte;13;01/04/2015
Pará;Tentativa de homicidio;140;01/04/2015
Pará;Violación;225;01/05/2015
Pará;Hurto en el vehículo;256;01/05/2015
Pará;Homicidio doloso;274;01/05/2015
Pará;Lesiones corporales seguidas de muerte;2;01/05/2015
Pará;Robo a entidad financiera;4;01/05/2015
Pará;Robo de mercancía;8;01/05/2015
Pará;Robo de vehiculo;501;01/05/2015
Pará;Robo seguido de muerte;15;01/05/2015
Pará;Tentativa de homicidio;137;01/05/2015
Pará;Violación;226;01/06/2015
Pará;Hurto en el vehículo;200;01/06/2015
Pará;Homicidio doloso;239;01/06/2015
Pará;Lesiones corporales seguidas de muerte;0;01/06/2015
Pará;Robo a entidad financiera;3;01/06/2015
Pará;Robo de mercancía;11;01/06/2015
Pará;Robo de vehiculo;463;01/06/2015
Pará;Robo seguido de muerte;15;01/06/2015
Pará;Tentativa de homicidio;137;01/06/2015
Pará;Violación;240;01/07/2015
Pará;Hurto en el vehículo;176;01/07/2015
Pará;Homicidio doloso;216;01/07/2015
Pará;Lesiones corporales seguidas de muerte;1;01/07/2015
Pará;Robo a entidad financiera;2;01/07/2015
Pará;Robo de mercancía;12;01/07/2015
Pará;Robo de vehiculo;417;01/07/2015
Pará;Robo seguido de muerte;13;01/07/2015
Pará;Tentativa de homicidio;106;01/07/2015
Pará;Violación;212;01/08/2015
Pará;Hurto en el vehículo;239;01/08/2015
Pará;Homicidio doloso;254;01/08/2015
Pará;Lesiones corporales seguidas de muerte;3;01/08/2015
Pará;Robo a entidad financiera;2;01/08/2015
Pará;Robo de mercancía;11;01/08/2015
Pará;Robo de vehiculo;415;01/08/2015
Pará;Robo seguido de muerte;16;01/08/2015
Pará;Tentativa de homicidio;123;01/08/2015
Pará;Violación;245;01/09/2015
Pará;Hurto en el vehículo;234;01/09/2015
Pará;Homicidio doloso;281;01/09/2015
Pará;Lesiones corporales seguidas de muerte;0;01/09/2015
Pará;Robo a entidad financiera;2;01/09/2015
Pará;Robo de mercancía;7;01/09/2015
Pará;Robo de vehiculo;508;01/09/2015
Pará;Robo seguido de muerte;24;01/09/2015
Pará;Tentativa de homicidio;148;01/09/2015
Pará;Violación;243;01/10/2015
Pará;Hurto en el vehículo;249;01/10/2015
Pará;Homicidio doloso;301;01/10/2015
Pará;Lesiones corporales seguidas de muerte;0;01/10/2015
Pará;Robo a entidad financiera;5;01/10/2015
Pará;Robo de mercancía;8;01/10/2015
Pará;Robo de vehiculo;536;01/10/2015
Pará;Robo seguido de muerte;17;01/10/2015
Pará;Tentativa de homicidio;134;01/10/2015
Pará;Violación;218;01/11/2015
Pará;Hurto en el vehículo;277;01/11/2015
Pará;Homicidio doloso;335;01/11/2015
Pará;Lesiones corporales seguidas de muerte;1;01/11/2015
Pará;Robo a entidad financiera;6;01/11/2015
Pará;Robo de mercancía;14;01/11/2015
Pará;Robo de vehiculo;511;01/11/2015
Pará;Robo seguido de muerte;20;01/11/2015
Pará;Tentativa de homicidio;123;01/11/2015
Pará;Violación;193;01/12/2015
Pará;Hurto en el vehículo;264;01/12/2015
Pará;Homicidio doloso;330;01/12/2015
Pará;Lesiones corporales seguidas de muerte;4;01/12/2015
Pará;Robo a entidad financiera;1;01/12/2015
Pará;Robo de mercancía;12;01/12/2015
Pará;Robo de vehiculo;551;01/12/2015
Pará;Robo seguido de muerte;14;01/12/2015
Pará;Tentativa de homicidio;112;01/12/2015
Paraíba;Violación;26;01/01/2015
Paraíba;Hurto en el vehículo;92;01/01/2015
Paraíba;Homicidio doloso;128;01/01/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/01/2015
Paraíba;Robo a entidad financiera;6;01/01/2015
Paraíba;Robo de mercancía;0;01/01/2015
Paraíba;Robo de vehiculo;113;01/01/2015
Paraíba;Robo seguido de muerte;7;01/01/2015
Paraíba;Tentativa de homicidio;19;01/01/2015
Paraíba;Violación;24;01/02/2015
Paraíba;Hurto en el vehículo;110;01/02/2015
Paraíba;Homicidio doloso;129;01/02/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/02/2015
Paraíba;Robo a entidad financiera;0;01/02/2015
Paraíba;Robo de mercancía;1;01/02/2015
Paraíba;Robo de vehiculo;75;01/02/2015
Paraíba;Robo seguido de muerte;3;01/02/2015
Paraíba;Tentativa de homicidio;26;01/02/2015
Paraíba;Violación;25;01/03/2015
Paraíba;Hurto en el vehículo;120;01/03/2015
Paraíba;Homicidio doloso;107;01/03/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/03/2015
Paraíba;Robo a entidad financiera;5;01/03/2015
Paraíba;Robo de mercancía;2;01/03/2015
Paraíba;Robo de vehiculo;144;01/03/2015
Paraíba;Robo seguido de muerte;5;01/03/2015
Paraíba;Tentativa de homicidio;34;01/03/2015
Paraíba;Violación;28;01/04/2015
Paraíba;Hurto en el vehículo;121;01/04/2015
Paraíba;Homicidio doloso;119;01/04/2015
Paraíba;Lesiones corporales seguidas de muerte;1;01/04/2015
Paraíba;Robo a entidad financiera;2;01/04/2015
Paraíba;Robo de mercancía;0;01/04/2015
Paraíba;Robo de vehiculo;102;01/04/2015
Paraíba;Robo seguido de muerte;2;01/04/2015
Paraíba;Tentativa de homicidio;29;01/04/2015
Paraíba;Violación;27;01/05/2015
Paraíba;Hurto en el vehículo;155;01/05/2015
Paraíba;Homicidio doloso;101;01/05/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/05/2015
Paraíba;Robo a entidad financiera;4;01/05/2015
Paraíba;Robo de mercancía;0;01/05/2015
Paraíba;Robo de vehiculo;100;01/05/2015
Paraíba;Robo seguido de muerte;4;01/05/2015
Paraíba;Tentativa de homicidio;25;01/05/2015
Paraíba;Violación;21;01/06/2015
Paraíba;Hurto en el vehículo;89;01/06/2015
Paraíba;Homicidio doloso;103;01/06/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/06/2015
Paraíba;Robo a entidad financiera;5;01/06/2015
Paraíba;Robo de mercancía;0;01/06/2015
Paraíba;Robo de vehiculo;46;01/06/2015
Paraíba;Robo seguido de muerte;4;01/06/2015
Paraíba;Tentativa de homicidio;51;01/06/2015
Paraíba;Violación;18;01/07/2015
Paraíba;Hurto en el vehículo;182;01/07/2015
Paraíba;Homicidio doloso;93;01/07/2015
Paraíba;Lesiones corporales seguidas de muerte;1;01/07/2015
Paraíba;Robo a entidad financiera;0;01/07/2015
Paraíba;Robo de mercancía;0;01/07/2015
Paraíba;Robo de vehiculo;118;01/07/2015
Paraíba;Robo seguido de muerte;5;01/07/2015
Paraíba;Tentativa de homicidio;16;01/07/2015
Paraíba;Violación;22;01/08/2015
Paraíba;Hurto en el vehículo;216;01/08/2015
Paraíba;Homicidio doloso;111;01/08/2015
Paraíba;Lesiones corporales seguidas de muerte;1;01/08/2015
Paraíba;Robo a entidad financiera;2;01/08/2015
Paraíba;Robo de mercancía;0;01/08/2015
Paraíba;Robo de vehiculo;139;01/08/2015
Paraíba;Robo seguido de muerte;2;01/08/2015
Paraíba;Tentativa de homicidio;17;01/08/2015
Paraíba;Violación;23;01/09/2015
Paraíba;Hurto en el vehículo;204;01/09/2015
Paraíba;Homicidio doloso;124;01/09/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/09/2015
Paraíba;Robo a entidad financiera;4;01/09/2015
Paraíba;Robo de mercancía;0;01/09/2015
Paraíba;Robo de vehiculo;119;01/09/2015
Paraíba;Robo seguido de muerte;5;01/09/2015
Paraíba;Tentativa de homicidio;22;01/09/2015
Paraíba;Violación;25;01/10/2015
Paraíba;Hurto en el vehículo;206;01/10/2015
Paraíba;Homicidio doloso;120;01/10/2015
Paraíba;Lesiones corporales seguidas de muerte;0;01/10/2015
Paraíba;Robo a entidad financiera;3;01/10/2015
Paraíba;Robo de mercancía;0;01/10/2015
Paraíba;Robo de vehiculo;111;01/10/2015
Paraíba;Robo seguido de muerte;3;01/10/2015
Paraíba;Tentativa de homicidio;16;01/10/2015
Paraíba;Violación;26;01/11/2015
Paraíba;Hurto en el vehículo;163;01/11/2015
Paraíba;Homicidio doloso;133;01/11/2015
Paraíba;Lesiones corporales seguidas de muerte;4;01/11/2015
Paraíba;Robo a entidad financiera;2;01/11/2015
Paraíba;Robo de mercancía;0;01/11/2015
Paraíba;Robo de vehiculo;131;01/11/2015
Paraíba;Robo seguido de muerte;6;01/11/2015
Paraíba;Tentativa de homicidio;22;01/11/2015
